kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
60.63758087158203,0.021250000223517418,3.3524692058563232,2.063920497894287,71.71652221679688,3.1082069873809814,1.5842307806015015
34.47288513183594,0.042500000447034836,2.4345006942749023,0.9694032669067383,35.20542526245117,2.3778858184814453,0.8816553950309753
32.3720817565918,0.0637499988079071,2.6900646686553955,0.6263441443443298,32.00484848022461,2.719831705093384,0.6795227527618408
29.088403701782227,0.08500000089406967,3.3354556560516357,0.862941324710846,28.629575729370117,3.2824394702911377,0.8489255309104919
26.025596618652344,0.10625000298023224,3.758314609527588,0.9930949807167053,25.72341537475586,3.9689080715179443,1.235795021057129
23.844079971313477,0.1274999976158142,4.33033561706543,1.2902156114578247,23.475521087646484,4.3443403244018555,1.3512120246887207
21.420238494873047,0.14875000715255737,4.65755558013916,1.4712945222854614,21.116947174072266,4.778968811035156,1.6378229856491089
19.264925003051758,0.17000000178813934,5.216742038726807,1.9417048692703247,19.205535888671875,5.138866901397705,1.8739261627197266
17.858301162719727,0.1912499964237213,5.6038031578063965,2.1884028911590576,17.789552688598633,5.598601341247559,2.196349620819092
16.547449111938477,0.21250000596046448,5.786834239959717,2.2705013751983643,16.751489639282227,5.870221138000488,2.310529947280884
15.65531063079834,0.23375000059604645,6.194568634033203,2.535139799118042,15.67812728881836,6.137082576751709,2.472320556640625
14.802200317382812,0.2549999952316284,6.512251377105713,2.7376902103424072,14.850130081176758,6.518697738647461,2.731914758682251
14.223274230957031,0.2762500047683716,6.719430923461914,2.7902512550354004,13.988597869873047,6.691761016845703,2.8274102210998535
13.319340705871582,0.29750001430511475,7.072510242462158,3.110006093978882,13.065104484558105,7.052872180938721,3.166003465652466
12.763246536254883,0.3187499940395355,7.08129358291626,3.0130085945129395,12.604354858398438,7.38223934173584,3.3646011352539062
11.45967960357666,0.3400000035762787,7.571424961090088,3.6751339435577393,11.824258804321289,7.407633304595947,3.387385368347168
10.741585731506348,0.36125001311302185,7.476444244384766,3.596045970916748,10.879551887512207,7.476527690887451,3.5462892055511475
10.275092124938965,0.3824999928474426,7.620859146118164,3.690635919570923,10.297893524169922,7.62717866897583,3.688234329223633
9.760732650756836,0.4037500023841858,7.829874515533447,3.8889782428741455,9.905097007751465,8.028788566589355,4.029605865478516
9.4332914352417,0.42500001192092896,7.917881011962891,3.9087321758270264,9.296683311462402,8.053004264831543,4.101913928985596
8.753229141235352,0.44624999165534973,8.084577560424805,4.178449630737305,8.751097679138184,8.150193214416504,4.245015621185303
8.620407104492188,0.4675000011920929,8.322831153869629,4.292791366577148,8.514586448669434,8.36650276184082,4.385932922363281
8.31015682220459,0.48875001072883606,8.467033386230469,4.40544319152832,8.183320045471191,8.525456428527832,4.525858402252197
7.825438022613525,0.5099999904632568,8.651739120483398,4.660764694213867,7.681532859802246,8.572481155395508,4.6548991203308105
7.623147487640381,0.53125,8.598763465881348,4.548966407775879,7.660711288452148,8.681770324707031,4.612016677856445
7.146061897277832,0.5525000095367432,8.88990306854248,4.941702365875244,7.165544033050537,9.031455039978027,5.072492599487305
6.806046962738037,0.5737500190734863,8.978041648864746,5.0730719566345215,6.970466613769531,8.993974685668945,4.994668960571289
6.47330904006958,0.5950000286102295,9.259156227111816,5.407537460327148,6.495336055755615,9.25784969329834,5.393125057220459
6.253817558288574,0.6162499785423279,9.208844184875488,5.354929447174072,6.209396839141846,9.06889533996582,5.242353916168213
5.908576965332031,0.637499988079071,9.384406089782715,5.617688179016113,6.059673309326172,9.338031768798828,5.474990367889404
5.866094589233398,0.6587499976158142,9.378064155578613,5.5137739181518555,5.763383865356445,9.438064575195312,5.641434669494629
5.510986804962158,0.6800000071525574,9.553049087524414,5.805578231811523,5.485024452209473,9.50439167022705,5.774575233459473
5.084282398223877,0.7012500166893005,9.616242408752441,6.05088996887207,5.07772970199585,9.676692008972168,6.115933895111084
4.8745598793029785,0.7225000262260437,9.697535514831543,6.175666809082031,4.960583686828613,9.573033332824707,5.989012241363525
4.652576923370361,0.7437499761581421,9.572578430175781,6.11222505569458,4.607615947723389,9.73690414428711,6.3099894523620605
4.456879138946533,0.7649999856948853,9.72801399230957,6.3185014724731445,4.428067684173584,9.882767677307129,6.495296001434326
4.077487945556641,0.7862499952316284,9.890363693237305,6.684438705444336,4.098853588104248,9.950613975524902,6.7278900146484375
3.972846508026123,0.8075000047683716,9.966443061828613,6.758368492126465,3.902024984359741,10.109737396240234,6.958852767944336
3.6864562034606934,0.8287500143051147,10.009293556213379,6.954142093658447,3.6760315895080566,10.135726928710938,7.08921480178833
3.3600237369537354,0.8500000238418579,10.146744728088379,7.2907233238220215,3.410149574279785,10.103595733642578,7.204968452453613
3.3341803550720215,0.8500000238418579,10.206918716430664,7.372864723205566,3.2848916053771973,10.08988094329834,7.297723770141602
3.1262433528900146,0.8500000238418579,9.982117652893066,7.324810981750488,3.1727828979492188,10.149523735046387,7.452658653259277
3.2680134773254395,0.8500000238418579,10.08019733428955,7.302385330200195,3.238132953643799,10.156478881835938,7.4040656089782715
3.1277847290039062,0.8500000238418579,9.958135604858398,7.2995171546936035,3.1409459114074707,10.168869972229004,7.499064922332764
3.0934829711914062,0.8500000238418579,10.14234447479248,7.512883186340332,3.1424758434295654,10.12131404876709,7.450209140777588
3.1601860523223877,0.8500000238418579,10.114497184753418,7.428339958190918,3.155622720718384,10.046388626098633,7.364109516143799
3.3281466960906982,0.8500000238418579,10.14211368560791,7.313188552856445,3.279066562652588,9.992215156555176,7.2050089836120605
3.1709253787994385,0.8500000238418579,9.894888877868652,7.1996026039123535,3.2262182235717773,10.097115516662598,7.354830265045166
3.20243501663208,0.8500000238418579,10.031656265258789,7.309586048126221,3.2098913192749023,9.978875160217285,7.2504682540893555
3.2163946628570557,0.8500000238418579,10.070954322814941,7.337018966674805,3.155463933944702,10.100617408752441,7.418473720550537
3.2026522159576416,0.8500000238418579,10.17094898223877,7.448694229125977,3.192188024520874,10.011494636535645,7.298135280609131
3.1675007343292236,0.8500000238418579,10.030891418457031,7.338514804840088,3.1419332027435303,10.154447555541992,7.483804702758789
3.2643909454345703,0.8500000238418579,10.114463806152344,7.339731693267822,3.2695729732513428,10.038628578186035,7.259491443634033
3.175304412841797,0.8500000238418579,9.99610424041748,7.29709529876709,3.224031448364258,10.092585563659668,7.352158546447754
3.3132717609405518,0.8500000238418579,10.036993026733398,7.220710754394531,3.250648021697998,10.175387382507324,7.412336349487305
3.2767817974090576,0.8500000238418579,10.051738739013672,7.266473770141602,3.28755521774292,10.068297386169434,7.2738752365112305
3.2968480587005615,0.8500000238418579,10.12868595123291,7.3263654708862305,3.2722830772399902,10.127362251281738,7.345921039581299
3.409442186355591,0.8500000238418579,10.081693649291992,7.183667182922363,3.4583585262298584,10.158831596374512,7.219226837158203
3.3634772300720215,0.8500000238418579,9.944896697998047,7.085939884185791,3.312450408935547,10.081609725952148,7.266027450561523
3.3852896690368652,0.8500000238418579,9.991514205932617,7.114017963409424,3.415695905685425,10.073526382446289,7.170185089111328
3.4237985610961914,0.8500000238418579,9.989093780517578,7.078866004943848,3.421849012374878,10.135187149047852,7.2266154289245605
3.461399555206299,0.8500000238418579,9.87137222290039,6.929183006286621,3.448483467102051,10.025168418884277,7.09395694732666
3.4546732902526855,0.8500000238418579,9.948872566223145,7.012399673461914,3.4918196201324463,10.104205131530762,7.136159420013428
3.5722765922546387,0.8500000238418579,10.119790077209473,7.08335542678833,3.52847957611084,10.012541770935059,7.013333797454834
3.4281551837921143,0.8500000238418579,10.114709854125977,7.200777530670166,3.4486217498779297,10.041800498962402,7.110471248626709
3.5874040126800537,0.8500000238418579,10.079662322998047,7.030369281768799,3.5621960163116455,10.108614921569824,7.080747604370117
3.517669200897217,0.8500000238418579,9.994543075561523,7.0045247077941895,3.4958677291870117,10.096099853515625,7.124611854553223
3.5829570293426514,0.8500000238418579,10.10579776763916,7.060284614562988,3.656343936920166,10.07698917388916,6.969096660614014
3.5223159790039062,0.8500000238418579,9.952916145324707,6.958947658538818,3.5577454566955566,10.048420906066895,7.024338245391846
3.6730616092681885,0.8500000238418579,9.940078735351562,6.817976474761963,3.6349284648895264,10.135205268859863,7.045516490936279
3.7462828159332275,0.8500000238418579,9.977092742919922,6.792751312255859,3.772061586380005,10.020438194274902,6.814186096191406
3.8047850131988525,0.8500000238418579,9.904499053955078,6.670432090759277,3.7861862182617188,10.06898307800293,6.850723743438721
3.7889134883880615,0.8500000238418579,9.850893020629883,6.630315780639648,3.783663749694824,10.068143844604492,6.852029800415039
3.8004510402679443,0.8500000238418579,9.850021362304688,6.6196370124816895,3.7160377502441406,9.990776062011719,6.832143783569336
3.6774351596832275,0.8500000238418579,9.948772430419922,6.822952747344971,3.7757697105407715,10.10649299621582,6.897088050842285
3.9126808643341064,0.8500000238418579,9.900721549987793,6.574943542480469,3.861835241317749,10.057844161987305,6.775283336639404
3.917839765548706,0.8500000238418579,9.955767631530762,6.625604629516602,3.9829602241516113,10.03117847442627,6.645661354064941
3.84765887260437,0.8500000238418579,9.873080253601074,6.602569580078125,3.812518358230591,9.959970474243164,6.719329357147217
3.9116830825805664,0.8500000238418579,9.938291549682617,6.613359451293945,3.940443992614746,9.922152519226074,6.5727739334106445
4.03391695022583,0.8500000238418579,9.91643238067627,6.487602710723877,4.056783676147461,10.063451766967773,6.615185737609863
4.096997261047363,0.8500000238418579,9.952984809875488,6.470538139343262,4.040979862213135,9.991975784301758,6.557142734527588
4.039216995239258,0.8500000238418579,9.880927085876465,6.447592258453369,4.113750457763672,9.930035591125488,6.433346271514893
4.037781238555908,0.8500000238418579,9.900222778320312,6.468108654022217,4.045291900634766,10.102842330932617,6.66434383392334
4.121353626251221,0.8500000238418579,9.84743595123291,6.344285011291504,4.176891326904297,10.079324722290039,6.528966903686523
4.118762016296387,0.8500000238418579,9.965239524841309,6.464291095733643,4.1260833740234375,9.953675270080566,6.446503639221191
4.123582363128662,0.8500000238418579,9.913365364074707,6.408321380615234,4.155324459075928,10.064330101013184,6.532303810119629
4.304957389831543,0.8500000238418579,9.84717082977295,6.187957286834717,4.255390644073486,9.989152908325195,6.372071743011475
4.326693534851074,0.8500000238418579,9.701683044433594,6.023993492126465,4.311474323272705,9.985495567321777,6.320742130279541
4.3561201095581055,0.8500000238418579,10.037900924682617,6.335197448730469,4.354406356811523,9.894972801208496,6.193727493286133
4.3409037590026855,0.8500000238418579,9.883992195129395,6.194224834442139,4.351785182952881,9.874822616577148,6.17580509185791
4.378403663635254,0.8500000238418579,9.847541809082031,6.1258978843688965,4.387747287750244,10.084404945373535,6.354820251464844
4.424046039581299,0.8500000238418579,9.876495361328125,6.116055965423584,4.439423561096191,9.9159517288208,6.142441749572754
4.41863489151001,0.8500000238418579,9.902093887329102,6.14625358581543,4.396298885345459,9.947397232055664,6.210542678833008
4.440440654754639,0.8500000238418579,9.868090629577637,6.093715667724609,4.503035068511963,9.88237190246582,6.054791450500488
4.344654560089111,0.8500000238418579,9.746588706970215,6.0536322593688965,4.43353796005249,9.884220123291016,6.1157121658325195
4.4704718589782715,0.8500000238418579,9.724502563476562,5.924601078033447,4.404399394989014,9.982195854187012,6.238455295562744
4.363691806793213,0.8500000238418579,9.969244956970215,6.260106086730957,4.396204471588135,9.959117889404297,6.222343921661377
4.4230055809021,0.8500000238418579,9.931779861450195,6.1722259521484375,4.4298505783081055,9.873810768127441,6.108438014984131
4.408275604248047,0.8500000238418579,9.875250816345215,6.12821626663208,4.461106777191162,9.960098266601562,6.168157577514648
4.4468255043029785,0.8500000238418579,9.952055931091309,6.1722540855407715,4.434450626373291,9.987765312194824,6.218481540679932
4.494645595550537,0.8500000238418579,9.834675788879395,6.014226913452148,4.479092121124268,9.947280883789062,6.14005184173584
4.393309593200684,0.8500000238418579,9.893147468566895,6.158834457397461,4.446547031402588,9.979188919067383,6.199623107910156
4.5823974609375,0.8500000238418579,9.731882095336914,5.836843967437744,4.593172073364258,9.883240699768066,5.9790449142456055
4.463825225830078,0.8500000238418579,9.825396537780762,6.031144618988037,4.48410177230835,9.946951866149902,6.135464191436768
4.568502426147461,0.8500000238418579,9.822945594787598,5.939718246459961,4.610828399658203,9.899978637695312,5.980774879455566
4.4416937828063965,0.8500000238418579,9.776912689208984,6.0014729499816895,4.445070743560791,9.894350051879883,6.116040229797363
4.5626301765441895,0.8500000238418579,9.83789348602295,5.959658622741699,4.591091156005859,9.815900802612305,5.913472652435303
4.496176719665527,0.8500000238418579,9.791125297546387,5.969374656677246,4.556421279907227,9.79736042022705,5.924402713775635
4.558340549468994,0.8500000238418579,9.868714332580566,5.994124889373779,4.5836029052734375,9.903597831726074,6.007535457611084
4.486443519592285,0.8500000238418579,9.72967529296875,5.916198253631592,4.548027992248535,9.937823295593262,6.071998596191406
