kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
2.229600667953491,0.021250000223517418,4.931276321411133,4.88389778137207,2.5940749645233154,4.7629075050354,4.7077836990356445
9.789615631103516,0.042500000447034836,3.557934284210205,3.1418755054473877,10.27973747253418,3.3372955322265625,2.9004065990448
14.718310356140137,0.0637499988079071,2.238987445831299,1.3006951808929443,14.733894348144531,2.2821879386901855,1.3429021835327148
12.798161506652832,0.08500000089406967,1.8516244888305664,0.7637806534767151,12.89966106414795,1.927356243133545,0.8308849930763245
11.409017562866211,0.10625000298023224,1.8692584037780762,0.6570503115653992,11.507421493530273,1.8937965631484985,0.6711328625679016
10.211189270019531,0.1274999976158142,1.910866141319275,0.6089394092559814,10.40075969696045,1.9629608392715454,0.6368640065193176
9.813597679138184,0.14875000715255737,2.2064297199249268,0.7466571927070618,9.932218551635742,2.1061673164367676,0.6287494897842407
9.279685974121094,0.17000000178813934,2.2064599990844727,0.6289132833480835,9.413564682006836,2.2448174953460693,0.644511342048645
8.811502456665039,0.1912499964237213,2.3676962852478027,0.6824964880943298,8.921931266784668,2.323873996734619,0.6175543069839478
8.432120323181152,0.21250000596046448,2.5356438159942627,0.7438180446624756,8.430656433105469,2.422067880630493,0.6305533051490784
8.050865173339844,0.23375000059604645,2.7078192234039307,0.8259292840957642,8.155694961547852,2.722071886062622,0.8156782388687134
7.6117401123046875,0.2549999952316284,2.9103119373321533,0.9693182110786438,7.678013801574707,2.8495538234710693,0.891660749912262
7.459389686584473,0.2762500047683716,2.9396753311157227,0.8790185451507568,7.4676995277404785,3.0799694061279297,1.0170174837112427
7.196368217468262,0.29750001430511475,3.0796730518341064,0.9387536644935608,7.245406627655029,3.031554937362671,0.8760462999343872
7.14492130279541,0.3187499940395355,3.196758508682251,0.9193146228790283,7.116392612457275,3.1483404636383057,0.8799902200698853
6.750924587249756,0.3400000035762787,3.288698196411133,0.9933837652206421,6.74660587310791,3.2455430030822754,0.9516972303390503
6.361517429351807,0.36125001311302185,3.403743267059326,1.105644941329956,6.419322490692139,3.387054204940796,1.0680736303329468
6.212322235107422,0.3824999928474426,3.673948287963867,1.297735333442688,6.169954299926758,3.4522435665130615,1.0922361612319946
6.131181240081787,0.4037500023841858,3.686736822128296,1.2112723588943481,6.103990077972412,3.547154426574707,1.0826687812805176
