kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss,learning_rate
1.8492028713226318,0.8500000238418579,5.343235015869141,3.7714121341705322,1.8506585359573364,5.392731189727783,3.819671869277954,0.0001250000059371814
1.8527069091796875,0.8500000238418579,5.147331714630127,3.572531223297119,1.852347731590271,5.565942287445068,3.9914472103118896,0.0001250000059371814
1.8876227140426636,0.8500000238418579,5.11414909362793,3.509669780731201,1.8483636379241943,5.443370819091797,3.8722622394561768,0.0001250000059371814
1.8772543668746948,0.8500000238418579,5.3456711769104,3.7500052452087402,1.843522071838379,5.337177753448486,3.770183801651001,0.0001250000059371814
1.8656775951385498,0.8500000238418579,5.28108024597168,3.695253849029541,1.8393536806106567,5.158127307891846,3.5946764945983887,0.0001250000059371814
1.8732352256774902,0.8500000238418579,5.21907901763916,3.626829147338867,1.8386378288269043,5.665562629699707,4.102720737457275,0.0001250000059371814
1.86006498336792,0.8500000238418579,5.2705769538879395,3.689521551132202,1.8392366170883179,5.442852020263672,3.8795013427734375,0.0001250000059371814
1.8636468648910522,0.8500000238418579,5.4541826248168945,3.8700826168060303,1.8396817445755005,5.500800132751465,3.937070846557617,6.25000029685907e-05
1.8657184839248657,0.8500000238418579,5.382440090179443,3.796579360961914,1.842536211013794,5.411125659942627,3.8449695110321045,6.25000029685907e-05
1.8604035377502441,0.8500000238418579,5.394986629486084,3.813643217086792,1.8447887897491455,5.4546217918396,3.8865509033203125,6.25000029685907e-05
1.882259488105774,0.8500000238418579,5.132428169250488,3.5325074195861816,1.8458623886108398,5.360929489135742,3.7919464111328125,6.25000029685907e-05
1.8746188879013062,0.8500000238418579,5.617257118225098,4.023831367492676,1.8458983898162842,5.328679084777832,3.7596657276153564,6.25000029685907e-05
1.8636051416397095,0.8500000238418579,5.428355693817139,3.8442914485931396,1.8466953039169312,5.363373279571533,3.79368257522583,6.25000029685907e-05
1.8679255247116089,0.8500000238418579,5.416946887969971,3.8292102813720703,1.8471314907073975,5.371286392211914,3.8012237548828125,6.25000029685907e-05
1.869905948638916,0.8500000238418579,5.236670017242432,3.647249460220337,1.8467364311218262,5.450777530670166,3.881051540374756,6.25000029685907e-05
1.8819540739059448,0.8500000238418579,5.31833028793335,3.7186689376831055,1.8448742628097534,5.505948543548584,3.937805414199829,6.25000029685907e-05
1.8691999912261963,0.8500000238418579,5.285457134246826,3.6966371536254883,1.8409920930862427,5.434191703796387,3.8693487644195557,6.25000029685907e-05
1.8628979921340942,0.8500000238418579,5.453922271728516,3.8704583644866943,1.8384857177734375,5.236605644226074,3.6738927364349365,6.25000029685907e-05
1.8476556539535522,0.8500000238418579,5.422163009643555,3.8516554832458496,1.837011694908142,5.425471305847168,3.8640105724334717,6.25000029685907e-05
1.8739596605300903,0.8500000238418579,5.425155162811279,3.8322887420654297,1.8367178440093994,5.382110595703125,3.820899724960327,6.25000029685907e-05
1.8538322448730469,0.8500000238418579,5.396998405456543,3.8212404251098633,1.8362138271331787,5.500230312347412,3.939448595046997,6.25000029685907e-05
1.870595097541809,0.8500000238418579,5.484682559967041,3.89467716217041,1.8355963230133057,5.566913604736328,4.006656646728516,6.25000029685907e-05
1.8638097047805786,0.8500000238418579,5.277050971984863,3.692811965942383,1.834506869316101,5.619006156921387,4.059675693511963,6.25000029685907e-05
1.8692750930786133,0.8500000238418579,5.388200759887695,3.79931640625,1.8318312168121338,5.567880630493164,4.010824203491211,6.25000029685907e-05
1.8469610214233398,0.8500000238418579,5.346024036407471,3.7761070728302,1.8307414054870605,5.228639125823975,3.672508478164673,6.25000029685907e-05
1.8424721956253052,0.8500000238418579,5.303383827209473,3.7372820377349854,1.8299827575683594,5.388720512390137,3.833235740661621,6.25000029685907e-05
1.8394719362258911,0.8500000238418579,5.490318775177002,3.926767349243164,1.828910231590271,5.507465839385986,3.9528918266296387,6.25000029685907e-05
1.8417309522628784,0.8500000238418579,5.43157958984375,3.8661084175109863,1.8288683891296387,5.484817981719971,3.9302802085876465,3.125000148429535e-05
1.8591564893722534,0.8500000238418579,5.395220756530762,3.8149380683898926,1.828348994255066,5.448808670043945,3.8947112560272217,3.125000148429535e-05
1.8611819744110107,0.8500000238418579,5.351187705993652,3.769183397293091,1.827465534210205,5.420309066772461,3.8669631481170654,3.125000148429535e-05
1.8326536417007446,0.8500000238418579,5.311427116394043,3.753671646118164,1.8273719549179077,5.350476264953613,3.7972095012664795,3.125000148429535e-05
1.8386117219924927,0.8500000238418579,5.512182712554932,3.9493627548217773,1.8282510042190552,5.565782070159912,4.011768817901611,3.125000148429535e-05
1.853460669517517,0.8500000238418579,5.2566657066345215,3.6812238693237305,1.8286575078964233,5.261638164520264,3.707279682159424,3.125000148429535e-05
