kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.49058762192726135,0.021250000223517418,5.68138313293457,5.670958042144775,0.5155066251754761,5.655571460723877,5.644617080688477
0.5806595087051392,0.042500000447034836,5.516582489013672,5.4919047355651855,0.6207586526870728,5.562451362609863,5.536067962646484
0.7310498952865601,0.0637499988079071,5.368284225463867,5.321679592132568,0.8007134199142456,5.405484676361084,5.354439735412598
0.9784663319587708,0.08500000089406967,5.413167953491211,5.329997539520264,1.0422192811965942,5.304269790649414,5.215681076049805
1.3332995176315308,0.10625000298023224,5.087178707122803,4.9455156326293945,1.394127607345581,5.186290264129639,5.038164138793945
1.7884527444839478,0.1274999976158142,4.997781276702881,4.769753932952881,1.918815016746521,5.065831184387207,4.8211822509765625
2.634819984436035,0.14875000715255737,4.665165901184082,4.273236274719238,2.737325429916382,4.6875786781311035,4.280401706695557
3.49605655670166,0.17000000178813934,4.592386245727539,3.9980568885803223,3.769714593887329,4.672010898590088,4.0311598777771
4.487807750701904,0.1912499964237213,4.4963202476501465,3.6380269527435303,4.5534820556640625,4.447468280792236,3.57661509513855
4.955561637878418,0.21250000596046448,4.253233432769775,3.200176954269409,4.733042240142822,4.378221035003662,3.3724493980407715
5.039926528930664,0.23375000059604645,4.031430721282959,2.8533475399017334,4.539576053619385,4.218377590179443,3.1572515964508057
4.702645778656006,0.2549999952316284,4.260567665100098,3.0613927841186523,4.432880878448486,4.120708465576172,2.9903244972229004
4.596566677093506,0.2762500047683716,4.159391403198242,2.889589786529541,4.345300674438477,4.3631591796875,3.1627700328826904
4.613893032073975,0.29750001430511475,4.044005870819092,2.671372652053833,4.252141952514648,4.348834991455078,3.083822727203369
4.592809677124023,0.3187499940395355,4.141572952270508,2.6776154041290283,4.21733283996582,4.396514415740967,3.052239418029785
4.500990867614746,0.3400000035762787,4.036377429962158,2.506040573120117,4.213870048522949,4.1982741355896,2.7655584812164307
4.425075531005859,0.36125001311302185,4.191429138183594,2.5928704738616943,4.154374599456787,4.530025482177734,3.029257297515869
4.322465419769287,0.3824999928474426,4.157225131988525,2.5038821697235107,4.097634315490723,4.4118170738220215,2.8444716930389404
4.278292655944824,0.4037500023841858,4.144058704376221,2.4166977405548096,4.092342376708984,4.401354789733887,2.7490715980529785
4.199999809265137,0.42500001192092896,4.151528358459473,2.366528034210205,4.031775951385498,4.454992771148682,2.741488456726074
4.139459133148193,0.44624999165534973,4.199916362762451,2.3526828289031982,3.988157272338867,4.391713619232178,2.6119983196258545
4.174643516540527,0.4675000011920929,4.328725814819336,2.377079725265503,4.020057678222656,4.453229904174805,2.5738532543182373
4.114252090454102,0.48875001072883606,4.301630973815918,2.290789842605591,3.9125356674194336,4.716830730438232,2.8045787811279297
3.910538911819458,0.5099999904632568,4.424671173095703,2.430295944213867,3.7739031314849854,4.689889430999756,2.7651989459991455
3.7313642501831055,0.53125,4.64041805267334,2.6581308841705322,3.6515603065490723,4.897618293762207,2.9577267169952393
3.665104389190674,0.5525000095367432,4.620961666107178,2.5959911346435547,3.568211555480957,4.952672004699707,2.9812350273132324
3.5541744232177734,0.5737500190734863,4.657839775085449,2.6186323165893555,3.4496634006500244,5.007140159606934,3.027895450592041
3.476483106613159,0.5950000286102295,4.86695671081543,2.7984495162963867,3.414857864379883,4.661088943481445,2.6292483806610107
3.4251091480255127,0.6162499785423279,4.776587963104248,2.6658642292022705,3.345210313796997,5.024730682373047,2.963244676589966
